     3.00           C                   M                   RINEX VERSION / TYPE
PANDA-MEGCLK        WHU                                     PGM / RUN BY / DATE
     1    AS                                                # / TYPES OF DATA
   GPS                                                      TIME SYSTEM ID
   600.00                                                   INTERVAL
WHU  GNSS RESEARCH CENTER, WUHAN UNIVERSITY, P.R.CHINA      ANALYSIS CENTER
    68                                                      # OF SOLN SATS
G01 G02 G03 G04 G05 G06 G07 G08 G09 G10 G11 G12 G13 G14 G15 PRN LIST
G16 G17 G18 G19 G20 G21 G22 G23 G24 G25 G26 G27 G29 G30 G31 PRN LIST
G32 C01 C02 C03 C04 C05 C06 C07 C08 C09 C11 C12 C13 C14 C19 PRN LIST
C20 C21 C22 C23 C24 C25 C26 C27 C28 C29 C30 C32 C33 C34 C35 PRN LIST
C36 C37 C41 C42 C43 C44 C45 C46                             PRN LIST
AS C30  2022  6 10 21 10  0.000000  1    0.499675691575E-03
AS C32  2022  6 10 21 10  0.000000  1   -0.967541736624E-03
AS C33  2022  6 10 21 10  0.000000  1   -0.968978415828E-03
AS C34  2022  6 10 21 10  0.000000  1   -0.383766297250E-03
AS C35  2022  6 10 21 10  0.000000  1    0.314737793537E-03
AS C36  2022  6 10 21 10  0.000000  1   -0.967400499748E-03
AS C37  2022  6 10 21 10  0.000000  1   -0.908999214683E-03
AS C41  2022  6 10 21 10  0.000000  1   -0.969767447319E-03
AS C42  2022  6 10 21 10  0.000000  1   -0.962043459546E-03
AS C43  2022  6 10 21 10  0.000000  1   -0.918975366552E-03
AS C44  2022  6 10 21 10  0.000000  1    0.688160086135E-03
AS C45  2022  6 10 21 10  0.000000  1    0.780060663634E-03
AS C46  2022  6 10 21 10  0.000000  1   -0.372186162635E-03
AS G01  2022  6 10 21 20  0.000000  1    0.344002594021E-03
AS G02  2022  6 10 21 20  0.000000  1   -0.652790611330E-03
AS G03  2022  6 10 21 20  0.000000  1   -0.274429545656E-03
AS G04  2022  6 10 21 20  0.000000  1   -0.158409629871E-03
AS G05  2022  6 10 21 20  0.000000  1   -0.850634012281E-04
AS G06  2022  6 10 21 20  0.000000  1    0.338443086951E-03
AS G07  2022  6 10 21 20  0.000000  1    0.321910098119E-03
AS G08  2022  6 10 21 20  0.000000  1   -0.716163599753E-04
AS G09  2022  6 10 21 20  0.000000  1   -0.329492446338E-03
AS G10  2022  6 10 21 20  0.000000  1   -0.449816690785E-03
AS G11  2022  6 10 21 20  0.000000  1   -0.160501732168E-04
AS G12  2022  6 10 21 20  0.000000  1   -0.229143623920E-03
AS G13  2022  6 10 21 20  0.000000  1    0.327613804514E-03
AS G14  2022  6 10 21 20  0.000000  1   -0.111233812793E-03
AS G15  2022  6 10 21 20  0.000000  1   -0.542509112087E-04
AS G16  2022  6 10 21 20  0.000000  1   -0.507991866960E-03
AS G17  2022  6 10 21 20  0.000000  1    0.623463638068E-03
AS G18  2022  6 10 21 20  0.000000  1    0.145787862482E-03
AS G19  2022  6 10 21 20  0.000000  1    0.169004346700E-03
AS G20  2022  6 10 21 20  0.000000  1    0.512511640970E-03
AS G21  2022  6 10 21 20  0.000000  1    0.161308836862E-03
AS G22  2022  6 10 21 20  0.000000  1    0.273670980175E-03
AS G23  2022  6 10 21 20  0.000000  1   -0.272852380429E-04
AS G24  2022  6 10 21 20  0.000000  1    0.223536218313E-03
AS G25  2022  6 10 21 20  0.000000  1    0.335785431967E-03
AS G26  2022  6 10 21 20  0.000000  1    0.211519483422E-03
AS G27  2022  6 10 21 20  0.000000  1    0.214249843904E-03
AS G29  2022  6 10 21 20  0.000000  1   -0.522750103140E-03
AS G30  2022  6 10 21 20  0.000000  1   -0.530973675062E-03
AS G31  2022  6 10 21 20  0.000000  1   -0.181279758012E-03
AS G32  2022  6 10 21 20  0.000000  1   -0.148083581476E-03
AS C01  2022  6 10 21 20  0.000000  1    0.293024597637E-03
AS C02  2022  6 10 21 20  0.000000  1   -0.673377754220E-04
AS C03  2022  6 10 21 20  0.000000  1   -0.530783971423E-03
AS C04  2022  6 10 21 20  0.000000  1    0.194841159079E-04
AS C05  2022  6 10 21 20  0.000000  1    0.254584916643E-03
AS C06  2022  6 10 21 20  0.000000  1    0.163246388974E-03
AS C07  2022  6 10 21 20  0.000000  1   -0.282228576878E-03
AS C08  2022  6 10 21 20  0.000000  1    0.356257675402E-03
AS C09  2022  6 10 21 20  0.000000  1   -0.871164237794E-03
AS C11  2022  6 10 21 20  0.000000  1    0.406579131754E-03
AS C12  2022  6 10 21 20  0.000000  1   -0.600928905423E-03
AS C13  2022  6 10 21 20  0.000000  1   -0.760325047937E-05
AS C14  2022  6 10 21 20  0.000000  1    0.499042212630E-03
AS C19  2022  6 10 21 20  0.000000  1    0.859665238910E-03
AS C20  2022  6 10 21 20  0.000000  1   -0.953480210433E-03
AS C21  2022  6 10 21 20  0.000000  1   -0.460216257742E-03
AS C22  2022  6 10 21 20  0.000000  1   -0.965121790255E-03
AS C23  2022  6 10 21 20  0.000000  1   -0.933423030542E-03
AS C24  2022  6 10 21 20  0.000000  1   -0.971297806331E-03
AS C25  2022  6 10 21 20  0.000000  1   -0.723805908653E-03
AS C26  2022  6 10 21 20  0.000000  1    0.725249113171E-03
AS C27  2022  6 10 21 20  0.000000  1    0.736939169097E-03
AS C28  2022  6 10 21 20  0.000000  1    0.770206535683E-04
AS C29  2022  6 10 21 20  0.000000  1    0.566601523511E-03
AS C30  2022  6 10 21 20  0.000000  1    0.499676000855E-03
AS C32  2022  6 10 21 20  0.000000  1   -0.967543356344E-03
AS C33  2022  6 10 21 20  0.000000  1   -0.968979814963E-03
AS C34  2022  6 10 21 20  0.000000  1   -0.383761215801E-03
AS C35  2022  6 10 21 20  0.000000  1    0.314748234093E-03
AS C36  2022  6 10 21 20  0.000000  1   -0.967401681166E-03
AS C37  2022  6 10 21 20  0.000000  1   -0.908999863699E-03
AS C41  2022  6 10 21 20  0.000000  1   -0.969768986116E-03
AS C42  2022  6 10 21 20  0.000000  1   -0.962041088672E-03
AS C43  2022  6 10 21 20  0.000000  1   -0.918974031161E-03
AS C44  2022  6 10 21 20  0.000000  1    0.688167389188E-03
AS C45  2022  6 10 21 20  0.000000  1    0.780066595204E-03
AS C46  2022  6 10 21 20  0.000000  1   -0.372198411042E-03
AS G01  2022  6 10 21 30  0.000000  1    0.343997830159E-03
AS G02  2022  6 10 21 30  0.000000  1   -0.652790290208E-03
AS G03  2022  6 10 21 30  0.000000  1   -0.274436912719E-03
AS G04  2022  6 10 21 30  0.000000  1   -0.158407295423E-03
AS G05  2022  6 10 21 30  0.000000  1   -0.850644878798E-04
AS G06  2022  6 10 21 30  0.000000  1    0.338452285848E-03
AS G07  2022  6 10 21 30  0.000000  1    0.321910380747E-03
AS G08  2022  6 10 21 30  0.000000  1   -0.716169139252E-04
AS G09  2022  6 10 21 30  0.000000  1   -0.329490463399E-03
AS G10  2022  6 10 21 30  0.000000  1   -0.449825681906E-03
AS G11  2022  6 10 21 30  0.000000  1   -0.160484477231E-04
AS G12  2022  6 10 21 30  0.000000  1   -0.229146948420E-03
AS G13  2022  6 10 21 30  0.000000  1    0.327617905184E-03
AS G14  2022  6 10 21 30  0.000000  1   -0.111234275680E-03
AS G15  2022  6 10 21 30  0.000000  1   -0.542489563230E-04
AS G16  2022  6 10 21 30  0.000000  1   -0.507993400721E-03
AS G17  2022  6 10 21 30  0.000000  1    0.623466134562E-03
AS G18  2022  6 10 21 30  0.000000  1    0.145781418557E-03
AS G19  2022  6 10 21 30  0.000000  1    0.169007375963E-03
AS G20  2022  6 10 21 30  0.000000  1    0.512509803232E-03
AS G21  2022  6 10 21 30  0.000000  1    0.161308854708E-03
AS G22  2022  6 10 21 30  0.000000  1    0.273674775668E-03
AS G23  2022  6 10 21 30  0.000000  1   -0.272865567219E-04
AS G24  2022  6 10 21 30  0.000000  1    0.223531300877E-03
AS G25  2022  6 10 21 30  0.000000  1    0.335788183604E-03
AS G26  2022  6 10 21 30  0.000000  1    0.211520960711E-03
AS G27  2022  6 10 21 30  0.000000  1    0.214252034853E-03
AS G29  2022  6 10 21 30  0.000000  1   -0.522752557404E-03
AS G30  2022  6 10 21 30  0.000000  1   -0.530974404399E-03
AS G31  2022  6 10 21 30  0.000000  1   -0.181280677648E-03
AS G32  2022  6 10 21 30  0.000000  1   -0.148089137052E-03
AS C01  2022  6 10 21 30  0.000000  1    0.293050418700E-03
AS C02  2022  6 10 21 30  0.000000  1   -0.673623172001E-04
AS C03  2022  6 10 21 30  0.000000  1   -0.530776856901E-03
AS C04  2022  6 10 21 30  0.000000  1    0.195458063858E-04
AS C05  2022  6 10 21 30  0.000000  1    0.254589118783E-03
AS C06  2022  6 10 21 30  0.000000  1    0.163293028072E-03
AS C07  2022  6 10 21 30  0.000000  1   -0.282258443606E-03
AS C08  2022  6 10 21 30  0.000000  1    0.356268138573E-03
AS C09  2022  6 10 21 30  0.000000  1   -0.871185895110E-03
AS C11  2022  6 10 21 30  0.000000  1    0.406593427677E-03
AS C12  2022  6 10 21 30  0.000000  1   -0.600924513985E-03
AS C13  2022  6 10 21 30  0.000000  1   -0.759710379372E-05
AS C14  2022  6 10 21 30  0.000000  1    0.499049564716E-03
AS C19  2022  6 10 21 30  0.000000  1    0.859662091766E-03
AS C20  2022  6 10 21 30  0.000000  1   -0.953490770205E-03
AS C21  2022  6 10 21 30  0.000000  1   -0.460260292405E-03
AS C22  2022  6 10 21 30  0.000000  1   -0.965120860779E-03
AS C23  2022  6 10 21 30  0.000000  1   -0.933424591722E-03
AS C24  2022  6 10 21 30  0.000000  1   -0.971296679985E-03
AS C25  2022  6 10 21 30  0.000000  1   -0.723802562438E-03
AS C26  2022  6 10 21 30  0.000000  1    0.725245908621E-03
AS C27  2022  6 10 21 30  0.000000  1    0.736942711481E-03
AS C28  2022  6 10 21 30  0.000000  1    0.770233140088E-04
AS C29  2022  6 10 21 30  0.000000  1    0.566604605777E-03
AS C30  2022  6 10 21 30  0.000000  1    0.499676281616E-03
AS C32  2022  6 10 21 30  0.000000  1   -0.967544989074E-03
AS C33  2022  6 10 21 30  0.000000  1   -0.968981243251E-03
AS C34  2022  6 10 21 30  0.000000  1   -0.383756114839E-03
AS C35  2022  6 10 21 30  0.000000  1    0.314758655203E-03
AS C36  2022  6 10 21 30  0.000000  1   -0.967402882297E-03
AS C37  2022  6 10 21 30  0.000000  1   -0.909000491500E-03
AS C41  2022  6 10 21 30  0.000000  1   -0.969770554501E-03
AS C42  2022  6 10 21 30  0.000000  1   -0.962038713729E-03
AS C43  2022  6 10 21 30  0.000000  1   -0.918972721188E-03
AS C44  2022  6 10 21 30  0.000000  1    0.688174705883E-03
AS C45  2022  6 10 21 30  0.000000  1    0.780072480309E-03
AS C46  2022  6 10 21 30  0.000000  1   -0.372210662051E-03
AS G01  2022  6 10 21 40  0.000000  1    0.343993066363E-03
AS G02  2022  6 10 21 40  0.000000  1   -0.652790389477E-03
AS G03  2022  6 10 21 40  0.000000  1   -0.274444273812E-03
AS G04  2022  6 10 21 40  0.000000  1   -0.158404934923E-03
AS G05  2022  6 10 21 40  0.000000  1   -0.850649535353E-04
AS G06  2022  6 10 21 40  0.000000  1    0.338461506193E-03
AS G07  2022  6 10 21 40  0.000000  1    0.321909905786E-03
AS G08  2022  6 10 21 40  0.000000  1   -0.716185544601E-04
AS G09  2022  6 10 21 40  0.000000  1   -0.329488483463E-03
AS G10  2022  6 10 21 40  0.000000  1   -0.449834688036E-03
AS G11  2022  6 10 21 40  0.000000  1   -0.160466966451E-04
AS G12  2022  6 10 21 40  0.000000  1   -0.229150370687E-03
AS G13  2022  6 10 21 40  0.000000  1    0.327622072434E-03
AS G14  2022  6 10 21 40  0.000000  1   -0.111234713416E-03
AS G15  2022  6 10 21 40  0.000000  1   -0.542472790293E-04
AS G16  2022  6 10 21 40  0.000000  1   -0.507994903528E-03
AS G17  2022  6 10 21 40  0.000000  1    0.623468958349E-03
AS G18  2022  6 10 21 40  0.000000  1    0.145774987008E-03
AS G19  2022  6 10 21 40  0.000000  1    0.169010096211E-03
AS G20  2022  6 10 21 40  0.000000  1    0.512507740372E-03
AS G21  2022  6 10 21 40  0.000000  1    0.161308934930E-03
AS G22  2022  6 10 21 40  0.000000  1    0.273678569959E-03
AS G23  2022  6 10 21 40  0.000000  1   -0.272878922124E-04
AS G24  2022  6 10 21 40  0.000000  1    0.223526380307E-03
AS G25  2022  6 10 21 40  0.000000  1    0.335790950685E-03
AS G26  2022  6 10 21 40  0.000000  1    0.211522436332E-03
AS G27  2022  6 10 21 40  0.000000  1    0.214254239811E-03
AS G29  2022  6 10 21 40  0.000000  1   -0.522755064339E-03
AS G30  2022  6 10 21 40  0.000000  1   -0.530975106052E-03
AS G31  2022  6 10 21 40  0.000000  1   -0.181281741851E-03
AS G32  2022  6 10 21 40  0.000000  1   -0.148094682355E-03
AS C01  2022  6 10 21 40  0.000000  1    0.293076165912E-03
AS C02  2022  6 10 21 40  0.000000  1   -0.673869928709E-04
AS C03  2022  6 10 21 40  0.000000  1   -0.530769638741E-03
AS C04  2022  6 10 21 40  0.000000  1    0.196073490615E-04
AS C05  2022  6 10 21 40  0.000000  1    0.254593261883E-03
AS C06  2022  6 10 21 40  0.000000  1    0.163339454590E-03
AS C07  2022  6 10 21 40  0.000000  1   -0.282288109863E-03
AS C08  2022  6 10 21 40  0.000000  1    0.356278457145E-03
AS C09  2022  6 10 21 40  0.000000  1   -0.871207543820E-03
AS C11  2022  6 10 21 40  0.000000  1    0.406607509953E-03
AS C12  2022  6 10 21 40  0.000000  1   -0.600920256106E-03
AS C13  2022  6 10 21 40  0.000000  1   -0.759069172447E-05
AS C14  2022  6 10 21 40  0.000000  1    0.499056868736E-03
AS C19  2022  6 10 21 40  0.000000  1    0.859658975310E-03
AS C20  2022  6 10 21 40  0.000000  1   -0.953501301824E-03
AS C21  2022  6 10 21 40  0.000000  1   -0.460304315694E-03
AS C22  2022  6 10 21 40  0.000000  1   -0.965119908220E-03
AS C23  2022  6 10 21 40  0.000000  1   -0.933426221450E-03
AS C24  2022  6 10 21 40  0.000000  1   -0.971295521951E-03
AS C25  2022  6 10 21 40  0.000000  1   -0.723799222961E-03
AS C26  2022  6 10 21 40  0.000000  1    0.725242665678E-03
AS C27  2022  6 10 21 40  0.000000  1    0.736946236086E-03
AS C28  2022  6 10 21 40  0.000000  1    0.770259910274E-04
AS C29  2022  6 10 21 40  0.000000  1    0.566607671498E-03
AS C30  2022  6 10 21 40  0.000000  1    0.499676539061E-03
AS C32  2022  6 10 21 40  0.000000  1   -0.967546617734E-03
AS C33  2022  6 10 21 40  0.000000  1   -0.968982676342E-03
AS C34  2022  6 10 21 40  0.000000  1   -0.383751043730E-03
AS C35  2022  6 10 21 40  0.000000  1    0.314769125213E-03
AS C36  2022  6 10 21 40  0.000000  1   -0.967404115717E-03
AS C37  2022  6 10 21 40  0.000000  1   -0.909001158662E-03
AS C41  2022  6 10 21 40  0.000000  1   -0.969772143334E-03
AS C42  2022  6 10 21 40  0.000000  1   -0.962036370475E-03
AS C43  2022  6 10 21 40  0.000000  1   -0.918971365684E-03
AS C44  2022  6 10 21 40  0.000000  1    0.688182008168E-03
AS C45  2022  6 10 21 40  0.000000  1    0.780078356441E-03
AS C46  2022  6 10 21 40  0.000000  1   -0.372222873499E-03
AS G01  2022  6 10 21 50  0.000000  1    0.343988271213E-03
AS G02  2022  6 10 21 50  0.000000  1   -0.652790128930E-03
AS G03  2022  6 10 21 50  0.000000  1   -0.274451666226E-03
AS G04  2022  6 10 21 50  0.000000  1   -0.158402526257E-03
AS G05  2022  6 10 21 50  0.000000  1   -0.850653955411E-04
AS G06  2022  6 10 21 50  0.000000  1    0.338470764732E-03
AS G07  2022  6 10 21 50  0.000000  1    0.321909630528E-03
AS G08  2022  6 10 21 50  0.000000  1   -0.716193780299E-04
AS G09  2022  6 10 21 50  0.000000  1   -0.329486499957E-03
AS G10  2022  6 10 21 50  0.000000  1   -0.449843666581E-03
AS G11  2022  6 10 21 50  0.000000  1   -0.160449094420E-04
AS G12  2022  6 10 21 50  0.000000  1   -0.229154050900E-03
AS G13  2022  6 10 21 50  0.000000  1    0.327626391755E-03
AS G14  2022  6 10 21 50  0.000000  1   -0.111235140278E-03
AS G15  2022  6 10 21 50  0.000000  1   -0.542453741114E-04
AS G16  2022  6 10 21 50  0.000000  1   -0.507996625852E-03
AS G17  2022  6 10 21 50  0.000000  1    0.623471557713E-03
AS G18  2022  6 10 21 50  0.000000  1    0.145768561463E-03
AS G19  2022  6 10 21 50  0.000000  1    0.169013358101E-03
AS G20  2022  6 10 21 50  0.000000  1    0.512505639084E-03
AS G21  2022  6 10 21 50  0.000000  1    0.161309323565E-03
AS G22  2022  6 10 21 50  0.000000  1    0.273682326191E-03
AS G23  2022  6 10 21 50  0.000000  1   -0.272892350414E-04
AS G24  2022  6 10 21 50  0.000000  1    0.223521413371E-03
AS G25  2022  6 10 21 50  0.000000  1    0.335793696518E-03
AS G26  2022  6 10 21 50  0.000000  1    0.211523899077E-03
AS G27  2022  6 10 21 50  0.000000  1    0.214256435931E-03
AS G29  2022  6 10 21 50  0.000000  1   -0.522757259290E-03
AS G30  2022  6 10 21 50  0.000000  1   -0.530975844262E-03
AS G31  2022  6 10 21 50  0.000000  1   -0.181282508882E-03
AS G32  2022  6 10 21 50  0.000000  1   -0.148100238999E-03
AS C01  2022  6 10 21 50  0.000000  1    0.293102050853E-03
AS C02  2022  6 10 21 50  0.000000  1   -0.674112895795E-04
AS C03  2022  6 10 21 50  0.000000  1   -0.530762498001E-03
AS C04  2022  6 10 21 50  0.000000  1    0.196689130185E-04
AS C05  2022  6 10 21 50  0.000000  1    0.254597469527E-03
AS C06  2022  6 10 21 50  0.000000  1    0.163386040385E-03
AS C07  2022  6 10 21 50  0.000000  1   -0.282317927491E-03
AS C08  2022  6 10 21 50  0.000000  1    0.356289179363E-03
AS C09  2022  6 10 21 50  0.000000  1   -0.871229368986E-03
AS C11  2022  6 10 21 50  0.000000  1    0.406621412537E-03
AS C12  2022  6 10 21 50  0.000000  1   -0.600915890886E-03
AS C13  2022  6 10 21 50  0.000000  1   -0.758446161444E-05
AS C14  2022  6 10 21 50  0.000000  1    0.499064201608E-03
AS C19  2022  6 10 21 50  0.000000  1    0.859655821161E-03
AS C20  2022  6 10 21 50  0.000000  1   -0.953511868367E-03
AS C21  2022  6 10 21 50  0.000000  1   -0.460348345788E-03
AS C22  2022  6 10 21 50  0.000000  1   -0.965118968703E-03
AS C23  2022  6 10 21 50  0.000000  1   -0.933427793437E-03
AS C24  2022  6 10 21 50  0.000000  1   -0.971294366785E-03
AS C25  2022  6 10 21 50  0.000000  1   -0.723795934486E-03
AS C26  2022  6 10 21 50  0.000000  1    0.725239407857E-03
AS C27  2022  6 10 21 50  0.000000  1    0.736949767162E-03
AS C28  2022  6 10 21 50  0.000000  1    0.770286192457E-04
AS C29  2022  6 10 21 50  0.000000  1    0.566610777680E-03
AS C30  2022  6 10 21 50  0.000000  1    0.499676824191E-03
AS C32  2022  6 10 21 50  0.000000  1   -0.967548253766E-03
AS C33  2022  6 10 21 50  0.000000  1   -0.968984137419E-03
AS C34  2022  6 10 21 50  0.000000  1   -0.383745986865E-03
AS C35  2022  6 10 21 50  0.000000  1    0.314779515534E-03
AS C36  2022  6 10 21 50  0.000000  1   -0.967405307875E-03
AS C37  2022  6 10 21 50  0.000000  1   -0.909001803975E-03
AS C41  2022  6 10 21 50  0.000000  1   -0.969773699110E-03
AS C42  2022  6 10 21 50  0.000000  1   -0.962034022617E-03
AS C43  2022  6 10 21 50  0.000000  1   -0.918970048439E-03
AS C44  2022  6 10 21 50  0.000000  1    0.688189332335E-03
AS C45  2022  6 10 21 50  0.000000  1    0.780084238844E-03
AS C46  2022  6 10 21 50  0.000000  1   -0.372235111999E-03
AS G01  2022  6 10 22  0  0.000000  1    0.343983482133E-03
AS G02  2022  6 10 22  0  0.000000  1   -0.652790133933E-03
AS G03  2022  6 10 22  0  0.000000  1   -0.274459037492E-03
AS G04  2022  6 10 22  0  0.000000  1   -0.158400124696E-03
AS G05  2022  6 10 22  0  0.000000  1   -0.850666226567E-04
AS G06  2022  6 10 22  0  0.000000  1    0.338480000621E-03
AS G07  2022  6 10 22  0  0.000000  1    0.321909261206E-03
AS G08  2022  6 10 22  0  0.000000  1   -0.716207684251E-04
AS G09  2022  6 10 22  0  0.000000  1   -0.329484580596E-03
AS G10  2022  6 10 22  0  0.000000  1   -0.449852690957E-03
AS G11  2022  6 10 22  0  0.000000  1   -0.160431845487E-04
AS G12  2022  6 10 22  0  0.000000  1   -0.229157597887E-03
AS G13  2022  6 10 22  0  0.000000  1    0.327630647900E-03
AS G14  2022  6 10 22  0  0.000000  1   -0.111235649797E-03
AS G15  2022  6 10 22  0  0.000000  1   -0.542435127237E-04
AS G16  2022  6 10 22  0  0.000000  1   -0.507998408352E-03
AS G17  2022  6 10 22  0  0.000000  1    0.623474008109E-03
AS G18  2022  6 10 22  0  0.000000  1    0.145762118972E-03
AS G19  2022  6 10 22  0  0.000000  1    0.169016184423E-03
AS G20  2022  6 10 22  0  0.000000  1    0.512503528124E-03
AS G21  2022  6 10 22  0  0.000000  1    0.161309037401E-03
AS G22  2022  6 10 22  0  0.000000  1    0.273686072616E-03
AS G23  2022  6 10 22  0  0.000000  1   -0.272905368420E-04
AS G24  2022  6 10 22  0  0.000000  1    0.223516499371E-03
AS G25  2022  6 10 22  0  0.000000  1    0.335796472205E-03
AS G26  2022  6 10 22  0  0.000000  1    0.211525401983E-03
AS G27  2022  6 10 22  0  0.000000  1    0.214258642891E-03
AS G29  2022  6 10 22  0  0.000000  1   -0.522759455743E-03
AS G30  2022  6 10 22  0  0.000000  1   -0.530976571232E-03
AS G31  2022  6 10 22  0  0.000000  1   -0.181283571950E-03
AS G32  2022  6 10 22  0  0.000000  1   -0.148105795844E-03
AS C01  2022  6 10 22  0  0.000000  1    0.293127886326E-03
AS C02  2022  6 10 22  0  0.000000  1   -0.674357715497E-04
AS C03  2022  6 10 22  0  0.000000  1   -0.530755359529E-03
AS C04  2022  6 10 22  0  0.000000  1    0.197305701066E-04
AS C05  2022  6 10 22  0  0.000000  1    0.254601576735E-03
AS C06  2022  6 10 22  0  0.000000  1    0.163432604265E-03
AS C07  2022  6 10 22  0  0.000000  1   -0.282347597650E-03
AS C08  2022  6 10 22  0  0.000000  1    0.356299711049E-03
AS C09  2022  6 10 22  0  0.000000  1   -0.871250829499E-03
AS C11  2022  6 10 22  0  0.000000  1    0.406635225393E-03
AS C12  2022  6 10 22  0  0.000000  1   -0.600911594781E-03
AS C13  2022  6 10 22  0  0.000000  1   -0.757800017771E-05
AS C14  2022  6 10 22  0  0.000000  1    0.499071506896E-03
AS C19  2022  6 10 22  0  0.000000  1    0.859652768917E-03
AS C20  2022  6 10 22  0  0.000000  1   -0.953522368265E-03
AS C21  2022  6 10 22  0  0.000000  1   -0.460392391926E-03
AS C22  2022  6 10 22  0  0.000000  1   -0.965118057306E-03
AS C23  2022  6 10 22  0  0.000000  1   -0.933429370862E-03
AS C24  2022  6 10 22  0  0.000000  1   -0.971293219224E-03
AS C25  2022  6 10 22  0  0.000000  1   -0.723792587471E-03
AS C26  2022  6 10 22  0  0.000000  1    0.725236195368E-03
AS C27  2022  6 10 22  0  0.000000  1    0.736953285763E-03
AS C28  2022  6 10 22  0  0.000000  1    0.770312540351E-04
AS C29  2022  6 10 22  0  0.000000  1    0.566613855109E-03
AS C30  2022  6 10 22  0  0.000000  1    0.499677128068E-03
AS C32  2022  6 10 22  0  0.000000  1   -0.967549872485E-03
AS C33  2022  6 10 22  0  0.000000  1   -0.968985582252E-03
AS C34  2022  6 10 22  0  0.000000  1   -0.383740931034E-03
AS C35  2022  6 10 22  0  0.000000  1    0.314789965330E-03
AS C36  2022  6 10 22  0  0.000000  1   -0.967406509706E-03
AS C37  2022  6 10 22  0  0.000000  1   -0.909002482711E-03
AS C41  2022  6 10 22  0  0.000000  1   -0.969775258956E-03
AS C42  2022  6 10 22  0  0.000000  1   -0.962031694073E-03
AS C43  2022  6 10 22  0  0.000000  1   -0.918968708712E-03
AS C44  2022  6 10 22  0  0.000000  1    0.688196647229E-03
AS C45  2022  6 10 22  0  0.000000  1    0.780090124749E-03
AS C46  2022  6 10 22  0  0.000000  1   -0.372247344328E-03
AS G01  2022  6 10 22 10  0.000000  1    0.343978653059E-03
AS G02  2022  6 10 22 10  0.000000  1   -0.652789914448E-03
AS G03  2022  6 10 22 10  0.000000  1   -0.274466418998E-03
AS G04  2022  6 10 22 10  0.000000  1   -0.158397755323E-03
AS G05  2022  6 10 22 10  0.000000  1   -0.850672830802E-04
AS G06  2022  6 10 22 10  0.000000  1    0.338489190445E-03
AS G07  2022  6 10 22 10  0.000000  1    0.321909035383E-03
AS G08  2022  6 10 22 10  0.000000  1   -0.716214461940E-04
AS G09  2022  6 10 22 10  0.000000  1   -0.329482626111E-03
AS G10  2022  6 10 22 10  0.000000  1   -0.449861701057E-03
AS G11  2022  6 10 22 10  0.000000  1   -0.160414723642E-04
AS G12  2022  6 10 22 10  0.000000  1   -0.229161072691E-03
AS G13  2022  6 10 22 10  0.000000  1    0.327634793568E-03
AS G14  2022  6 10 22 10  0.000000  1   -0.111236173526E-03
AS G15  2022  6 10 22 10  0.000000  1   -0.542420441077E-04
AS G16  2022  6 10 22 10  0.000000  1   -0.508000135180E-03
AS G17  2022  6 10 22 10  0.000000  1    0.623477259958E-03
AS G18  2022  6 10 22 10  0.000000  1    0.145755693927E-03
AS G19  2022  6 10 22 10  0.000000  1    0.169019183765E-03
AS G20  2022  6 10 22 10  0.000000  1    0.512501461895E-03
AS G21  2022  6 10 22 10  0.000000  1    0.161309899464E-03
AS G22  2022  6 10 22 10  0.000000  1    0.273689768773E-03
AS G23  2022  6 10 22 10  0.000000  1   -0.272918917793E-04
AS G24  2022  6 10 22 10  0.000000  1    0.223511553850E-03
AS G25  2022  6 10 22 10  0.000000  1    0.335799245156E-03
AS G26  2022  6 10 22 10  0.000000  1    0.211526861393E-03
AS G27  2022  6 10 22 10  0.000000  1    0.214260790877E-03
AS G29  2022  6 10 22 10  0.000000  1   -0.522761914744E-03
AS G30  2022  6 10 22 10  0.000000  1   -0.530977313112E-03
AS G31  2022  6 10 22 10  0.000000  1   -0.181284666241E-03
AS G32  2022  6 10 22 10  0.000000  1   -0.148111339812E-03
AS C01  2022  6 10 22 10  0.000000  1    0.293153635539E-03
AS C02  2022  6 10 22 10  0.000000  1   -0.674604723712E-04
AS C03  2022  6 10 22 10  0.000000  1   -0.530748209583E-03
AS C04  2022  6 10 22 10  0.000000  1    0.197925937149E-04
AS C05  2022  6 10 22 10  0.000000  1    0.254605715832E-03
AS C06  2022  6 10 22 10  0.000000  1    0.163479232189E-03
AS C07  2022  6 10 22 10  0.000000  1   -0.282377410542E-03
AS C08  2022  6 10 22 10  0.000000  1    0.356310558553E-03
AS C09  2022  6 10 22 10  0.000000  1   -0.871272506128E-03
AS C11  2022  6 10 22 10  0.000000  1    0.406648986647E-03
AS C12  2022  6 10 22 10  0.000000  1   -0.600907322592E-03
AS C13  2022  6 10 22 10  0.000000  1   -0.757139263990E-05
AS C14  2022  6 10 22 10  0.000000  1    0.499078757311E-03
AS C19  2022  6 10 22 10  0.000000  1    0.859649581778E-03
AS C20  2022  6 10 22 10  0.000000  1   -0.953532956256E-03
AS C21  2022  6 10 22 10  0.000000  1   -0.460436465616E-03
AS C22  2022  6 10 22 10  0.000000  1   -0.965117189239E-03
AS C23  2022  6 10 22 10  0.000000  1   -0.933431036347E-03
AS C24  2022  6 10 22 10  0.000000  1   -0.971292138143E-03
AS C25  2022  6 10 22 10  0.000000  1   -0.723789313406E-03
